lon,lat,cap_sp
142.5,42.5,9.020453525917794
142.5,42.75,0.0
142.5,43.0,0.0
142.5,43.25,8.470145728835686
142.5,43.5,9.528306248943593
142.5,43.75,7.338765305609515
142.5,44.0,4.980104549577047
142.5,44.25,0.0
142.5,44.5,2.265815990650492
142.5,44.75,2.5338617309896376
142.5,45.0,3.0051048127650217
142.75,42.5,0.0
142.75,42.75,0.0
142.75,43.0,7.278615325992093
142.75,43.25,8.008021224250351
142.75,43.5,0.0
142.75,43.75,0.0
142.75,44.0,0.0
142.75,44.25,0.0
142.75,44.5,0.0
142.75,44.75,3.3239050534878984
143.0,42.25,0.0
143.0,42.5,0.0
143.0,42.75,6.396140786524925
143.0,43.0,6.1488977360618495
143.0,43.25,6.637880701229302
143.0,43.5,0.0
143.0,43.75,0.0
143.0,44.0,0.0
143.0,44.25,0.0
143.0,44.5,5.410262722022314
143.25,42.75,4.867297705278181
143.25,43.0,4.5941071718472
143.25,43.25,5.347158659631085
143.25,43.5,6.336297807818837
143.25,43.75,0.0
143.25,44.0,6.837964771351075
143.25,44.25,0.0
143.5,43.0,3.532958416764297
143.5,43.25,4.033787677058069
143.5,43.5,4.796577592163416
143.5,43.75,5.295094031211531
143.5,44.0,6.219019591450487
143.5,44.25,8.233954874738114
143.75,43.0,3.4242783844226286
143.75,43.25,0.0
143.75,43.5,0.0
143.75,43.75,0.0
143.75,44.0,6.472744828131403
144.0,43.25,1.5257885633847799
144.0,43.5,0.0
144.0,43.75,4.814154384515696
144.0,44.0,7.145965395720968
144.25,43.25,1.1675536666375126
144.25,43.5,2.1965984829749305
144.25,43.75,0.0
144.25,44.0,5.775005544830333
144.5,43.25,0.85275432859975
144.5,43.5,2.158563767597875
144.5,43.75,3.6455906354409158
144.5,44.0,4.8371765379633365
144.75,43.25,0.48387490243362496
144.75,43.5,2.1214388271122604
144.75,43.75,3.840431215889606
144.75,44.0,0.0
145.0,43.5,2.6276473470228012
145.0,43.75,3.137146667946973
145.0,44.25,0.0
